serial_id,date,product_id,product_name,quantity
1513,23-12-2025,10,Coffee,1
1514,14-09-2025,8,Bread,5
1515,11-03-2025,6,Cooking Oil,1
1516,06-04-2025,5,Salt,3
1517,12-11-2025,5,Salt,2
1518,25-06-2025,2,Wheat Flour,6
1519,25-02-2025,9,Tea,2
1520,20-08-2025,8,Bread,5
1521,14-04-2025,7,Eggs,5
1522,15-09-2025,6,Cooking Oil,3
1523,01-07-2025,1,Rice,6
1524,20-05-2025,4,Sugar,3
1525,31-12-2025,10,Coffee,3
1526,17-12-2025,3,Milk,5
1527,18-10-2025,1,Rice,4
1528,31-10-2025,5,Salt,1
1529,27-03-2025,3,Milk,2
1530,22-12-2025,1,Rice,7
1531,21-12-2025,10,Coffee,3
1532,07-12-2025,5,Salt,1
1533,05-12-2025,10,Coffee,1
1534,02-03-2025,4,Sugar,1
1535,20-06-2025,3,Milk,2
1536,02-03-2025,10,Coffee,3
1537,03-10-2025,9,Tea,3
1538,19-05-2025,7,Eggs,2
1539,28-01-2025,7,Eggs,5
1540,20-02-2025,5,Salt,1
1541,03-09-2025,2,Wheat Flour,1
1542,15-06-2025,10,Coffee,1
1543,04-06-2025,2,Wheat Flour,7
1544,29-07-2025,6,Cooking Oil,3
1545,13-05-2025,5,Salt,3
1546,28-02-2025,9,Tea,3
1547,01-07-2025,9,Tea,2
1548,05-12-2025,6,Cooking Oil,1
1549,17-09-2025,7,Eggs,1
1550,02-08-2025,8,Bread,2
1551,03-04-2025,1,Rice,2
1552,22-04-2025,4,Sugar,1
1553,28-02-2025,7,Eggs,3
1554,28-04-2025,8,Bread,4
1555,11-05-2025,6,Cooking Oil,2
1556,20-10-2025,2,Wheat Flour,1
1557,18-11-2025,6,Cooking Oil,2
1558,16-03-2025,10,Coffee,3
1559,28-05-2025,6,Cooking Oil,1
1560,28-07-2025,8,Bread,4
1561,24-05-2025,4,Sugar,2
1562,14-02-2025,7,Eggs,3
1563,04-06-2025,8,Bread,5
1564,29-03-2025,7,Eggs,1
1565,28-06-2025,3,Milk,4
1566,22-08-2025,5,Salt,1
1567,09-11-2025,7,Eggs,5
1568,19-08-2025,4,Sugar,1
1569,25-09-2025,7,Eggs,1
1570,05-03-2025,1,Rice,3
1571,12-03-2025,2,Wheat Flour,2
1572,19-02-2025,4,Sugar,2
1573,21-02-2025,8,Bread,5
1574,20-10-2025,4,Sugar,2
1575,23-10-2025,9,Tea,3
1576,20-04-2025,8,Bread,5
1577,01-03-2025,8,Bread,2
1578,28-01-2025,7,Eggs,1
1579,05-05-2025,4,Sugar,1
1580,11-04-2025,4,Sugar,2
1581,04-01-2025,6,Cooking Oil,3
1582,15-06-2025,2,Wheat Flour,8
1583,05-10-2025,8,Bread,2
1584,11-01-2025,7,Eggs,4
1585,11-07-2025,5,Salt,2
1586,08-05-2025,10,Coffee,2
1587,21-12-2025,8,Bread,4
1588,25-05-2025,7,Eggs,1
1589,11-08-2025,7,Eggs,2
1590,16-04-2025,9,Tea,1
1591,14-08-2025,8,Bread,1
1592,30-03-2025,6,Cooking Oil,2
1593,16-04-2025,3,Milk,5
1594,01-02-2025,1,Rice,9
1595,28-05-2025,8,Bread,2
1596,23-03-2025,5,Salt,1
1597,28-11-2025,9,Tea,2
1598,23-11-2025,3,Milk,1
1599,17-02-2025,3,Milk,2
1600,22-10-2025,7,Eggs,4
1601,12-08-2025,9,Tea,2
1602,31-12-2025,8,Bread,1
1603,17-08-2025,1,Rice,6
1604,18-03-2025,3,Milk,1
1605,27-09-2025,10,Coffee,3
1606,12-05-2025,6,Cooking Oil,3
1607,08-10-2025,8,Bread,5
1608,10-07-2025,6,Cooking Oil,2
1609,08-08-2025,8,Bread,5
1610,11-05-2025,3,Milk,5
1611,14-08-2025,6,Cooking Oil,2
1612,19-07-2025,6,Cooking Oil,3
1613,14-11-2025,8,Bread,1
1614,25-07-2025,6,Cooking Oil,3
1615,13-09-2025,10,Coffee,3
1616,11-11-2025,1,Rice,5
1617,11-12-2025,4,Sugar,3
1618,14-10-2025,9,Tea,2
1619,07-09-2025,5,Salt,3
1620,13-01-2025,6,Cooking Oil,1
1621,24-04-2025,10,Coffee,1
1622,24-07-2025,4,Sugar,1
1623,30-09-2025,6,Cooking Oil,2
1624,07-08-2025,8,Bread,5
1625,23-06-2025,7,Eggs,3
1626,21-04-2025,10,Coffee,3
1627,17-08-2025,7,Eggs,1
1628,08-07-2025,9,Tea,3
1629,03-09-2025,2,Wheat Flour,2
1630,13-10-2025,1,Rice,7
1631,09-08-2025,2,Wheat Flour,2
1632,04-04-2025,5,Salt,1
1633,03-12-2025,7,Eggs,3
1634,23-05-2025,4,Sugar,1
1635,21-07-2025,4,Sugar,3
1636,29-06-2025,5,Salt,2
1637,09-11-2025,1,Rice,4
1638,01-07-2025,9,Tea,3
1639,13-02-2025,1,Rice,3
1640,27-07-2025,2,Wheat Flour,9
1641,25-08-2025,1,Rice,9
1642,13-03-2025,9,Tea,3
1643,17-04-2025,1,Rice,8
1644,09-07-2025,10,Coffee,3
1645,20-06-2025,7,Eggs,1
1646,09-08-2025,1,Rice,5
1647,25-02-2025,5,Salt,2
1648,12-04-2025,6,Cooking Oil,1
1649,06-11-2025,3,Milk,1
1650,15-08-2025,1,Rice,3
1651,01-11-2025,8,Bread,5
1652,04-03-2025,3,Milk,3
1653,05-06-2025,7,Eggs,3
1654,06-01-2025,1,Rice,3
1655,28-01-2025,8,Bread,2
1656,29-04-2025,6,Cooking Oil,1
1657,01-09-2025,3,Milk,4
1658,06-08-2025,6,Cooking Oil,1
1659,27-02-2025,4,Sugar,1
1660,27-02-2025,4,Sugar,1
1661,16-08-2025,9,Tea,3
1662,05-07-2025,3,Milk,4
1663,26-08-2025,3,Milk,3
1664,29-07-2025,1,Rice,8
1665,27-07-2025,1,Rice,2
1666,17-05-2025,4,Sugar,3
1667,17-03-2025,8,Bread,5
1668,17-10-2025,9,Tea,3
1669,28-04-2025,10,Coffee,2
1670,09-10-2025,9,Tea,2
1671,19-11-2025,3,Milk,5
1672,10-10-2025,3,Milk,1
1673,15-04-2025,3,Milk,5
1674,24-06-2025,10,Coffee,2
1675,17-12-2025,7,Eggs,2
1676,20-05-2025,4,Sugar,3
1677,28-03-2025,4,Sugar,3
1678,03-09-2025,1,Rice,9
1679,07-06-2025,2,Wheat Flour,3
1680,29-05-2025,10,Coffee,1
1681,26-04-2025,4,Sugar,2
1682,21-10-2025,5,Salt,1
1683,07-09-2025,10,Coffee,2
1684,29-10-2025,4,Sugar,1
1685,11-03-2025,5,Salt,1
1686,01-04-2025,7,Eggs,2
1687,15-08-2025,5,Salt,2
1688,31-05-2025,8,Bread,3
1689,30-08-2025,8,Bread,2
1690,29-06-2025,9,Tea,1
1691,22-07-2025,8,Bread,5
1692,25-08-2025,5,Salt,1
1693,06-02-2025,7,Eggs,3
1694,15-12-2025,6,Cooking Oil,1
1695,28-02-2025,9,Tea,2
1696,26-12-2025,1,Rice,3
1697,31-03-2025,7,Eggs,5
1698,08-08-2025,8,Bread,2
1699,13-04-2025,9,Tea,3
1700,03-07-2025,10,Coffee,3
1701,04-09-2025,2,Wheat Flour,4
1702,17-03-2025,9,Tea,1
1703,05-10-2025,7,Eggs,5
1704,17-11-2025,1,Rice,9
1705,01-07-2025,10,Coffee,2
1706,01-12-2025,5,Salt,1
1707,15-06-2025,6,Cooking Oil,3
1708,09-07-2025,8,Bread,1
1709,31-03-2025,1,Rice,1
1710,03-12-2025,6,Cooking Oil,2
1711,12-06-2025,6,Cooking Oil,2
1712,23-05-2025,8,Bread,5
1713,02-09-2025,1,Rice,8
1714,01-03-2025,3,Milk,5
1715,27-02-2025,6,Cooking Oil,1
1716,05-08-2025,7,Eggs,2
1717,30-10-2025,10,Coffee,1
1718,20-01-2025,10,Coffee,2
1719,28-02-2025,6,Cooking Oil,2
1720,30-09-2025,2,Wheat Flour,9
1721,13-02-2025,7,Eggs,3
1722,03-12-2025,3,Milk,3
1723,10-04-2025,3,Milk,3
1724,13-02-2025,10,Coffee,1
1725,23-11-2025,1,Rice,2
1726,21-12-2025,1,Rice,4
1727,10-11-2025,6,Cooking Oil,2
1728,27-08-2025,5,Salt,2
1729,23-10-2025,4,Sugar,3
1730,12-12-2025,4,Sugar,1
1731,14-10-2025,2,Wheat Flour,3
1732,16-05-2025,6,Cooking Oil,3
1733,14-02-2025,9,Tea,2
1734,12-03-2025,8,Bread,4
1735,13-04-2025,3,Milk,2
1736,13-10-2025,9,Tea,2
1737,26-05-2025,6,Cooking Oil,2
1738,09-08-2025,5,Salt,3
1739,20-06-2025,2,Wheat Flour,7
1740,16-12-2025,5,Salt,2
1741,02-05-2025,8,Bread,5
1742,03-04-2025,4,Sugar,3
1743,15-10-2025,6,Cooking Oil,2
1744,28-09-2025,2,Wheat Flour,8
1745,06-04-2025,10,Coffee,1
1746,21-07-2025,5,Salt,2
1747,19-11-2025,8,Bread,2
1748,06-04-2025,1,Rice,4
1749,03-12-2025,4,Sugar,1
1750,02-08-2025,3,Milk,3
1751,12-07-2025,6,Cooking Oil,2
1752,24-09-2025,7,Eggs,5
1753,03-01-2025,10,Coffee,1
1754,27-09-2025,7,Eggs,1
1755,23-04-2025,2,Wheat Flour,9
1756,06-10-2025,9,Tea,2
1757,05-05-2025,3,Milk,5
1758,13-09-2025,4,Sugar,3
1759,25-08-2025,9,Tea,3
1760,15-03-2025,9,Tea,2
1761,10-11-2025,10,Coffee,2
1762,07-05-2025,7,Eggs,1
1763,30-11-2025,9,Tea,3
1764,17-02-2025,4,Sugar,2
1765,09-04-2025,10,Coffee,3
1766,02-08-2025,5,Salt,1
1767,28-07-2025,7,Eggs,2
1768,25-10-2025,9,Tea,2
1769,27-11-2025,6,Cooking Oil,1
1770,18-01-2025,3,Milk,3
1771,06-07-2025,5,Salt,2
1772,30-12-2025,6,Cooking Oil,3
1773,17-03-2025,10,Coffee,1
1774,03-09-2025,4,Sugar,2
1775,11-11-2025,10,Coffee,3
1776,20-09-2025,8,Bread,4
1777,04-03-2025,1,Rice,1
1778,19-10-2025,8,Bread,5
1779,21-11-2025,8,Bread,2
1780,11-10-2025,4,Sugar,2
1781,31-05-2025,5,Salt,2
1782,12-03-2025,10,Coffee,1
1783,04-05-2025,4,Sugar,1
1784,12-10-2025,5,Salt,3
1785,02-10-2025,4,Sugar,1
1786,21-01-2025,10,Coffee,1
1787,12-10-2025,7,Eggs,4
1788,22-11-2025,9,Tea,3
1789,12-08-2025,4,Sugar,2
1790,22-12-2025,5,Salt,2
1791,03-02-2025,3,Milk,5
1792,09-08-2025,6,Cooking Oil,2
1793,25-11-2025,4,Sugar,3
1794,07-02-2025,3,Milk,4
1795,28-05-2025,9,Tea,1
1796,19-02-2025,4,Sugar,2
1797,09-12-2025,5,Salt,2
1798,05-10-2025,5,Salt,2
1799,27-10-2025,4,Sugar,2
1800,17-05-2025,10,Coffee,2
1801,09-03-2025,7,Eggs,3
1802,08-06-2025,10,Coffee,3
1803,07-12-2025,9,Tea,1
1804,05-04-2025,3,Milk,5
1805,06-07-2025,2,Wheat Flour,4
1806,10-05-2025,10,Coffee,2
1807,30-09-2025,8,Bread,5
1808,09-05-2025,8,Bread,3
1809,07-12-2025,7,Eggs,4
1810,02-11-2025,7,Eggs,4
1811,13-08-2025,1,Rice,1
1812,16-04-2025,5,Salt,3
1813,16-04-2025,2,Wheat Flour,8
1814,18-04-2025,4,Sugar,3
1815,23-10-2025,10,Coffee,2
1816,12-01-2025,3,Milk,3
1817,10-10-2025,10,Coffee,1
1818,01-11-2025,6,Cooking Oil,2
1819,30-01-2025,6,Cooking Oil,2
1820,06-04-2025,9,Tea,1
1821,25-10-2025,10,Coffee,1
1822,27-12-2025,8,Bread,2
1823,03-09-2025,5,Salt,1
1824,04-07-2025,6,Cooking Oil,2
1825,02-12-2025,9,Tea,2
1826,30-03-2025,10,Coffee,2
1827,14-03-2025,8,Bread,4
1828,20-07-2025,10,Coffee,2
1829,14-08-2025,9,Tea,3
1830,17-11-2025,2,Wheat Flour,3
1831,08-06-2025,4,Sugar,1
1832,12-10-2025,2,Wheat Flour,5
1833,05-05-2025,4,Sugar,3
1834,20-04-2025,8,Bread,5
1835,04-08-2025,2,Wheat Flour,2
1836,28-11-2025,10,Coffee,2
1837,05-02-2025,8,Bread,5
1838,22-01-2025,4,Sugar,2
1839,05-08-2025,4,Sugar,1
1840,28-05-2025,4,Sugar,2
1841,14-07-2025,6,Cooking Oil,3
1842,29-05-2025,5,Salt,3
1843,25-07-2025,7,Eggs,4
1844,28-03-2025,1,Rice,7
1845,18-06-2025,1,Rice,6
1846,18-09-2025,2,Wheat Flour,4
1847,14-04-2025,7,Eggs,3
1848,02-09-2025,1,Rice,3
1849,24-03-2025,1,Rice,6
1850,15-10-2025,7,Eggs,5
1851,18-10-2025,4,Sugar,1
1852,12-10-2025,9,Tea,2
1853,05-04-2025,9,Tea,2
1854,21-11-2025,2,Wheat Flour,9
1855,04-09-2025,8,Bread,1
1856,09-12-2025,4,Sugar,3
1857,23-02-2025,7,Eggs,3
1858,06-08-2025,6,Cooking Oil,3
1859,15-02-2025,4,Sugar,3
1860,27-02-2025,1,Rice,5
1861,03-12-2025,1,Rice,2
1862,22-11-2025,4,Sugar,1
1863,10-06-2025,3,Milk,3
1864,16-07-2025,3,Milk,3
1865,19-04-2025,4,Sugar,1
1866,17-09-2025,7,Eggs,3
1867,02-10-2025,6,Cooking Oil,2
1868,27-03-2025,9,Tea,3
1869,31-12-2025,5,Salt,2
1870,19-07-2025,3,Milk,2
1871,28-08-2025,10,Coffee,3
1872,26-10-2025,10,Coffee,1
1873,20-01-2025,9,Tea,3
1874,25-09-2025,7,Eggs,3
1875,11-02-2025,10,Coffee,3
1876,08-04-2025,6,Cooking Oil,3
1877,18-08-2025,3,Milk,1
1878,08-08-2025,10,Coffee,1
1879,20-08-2025,3,Milk,3
1880,20-09-2025,4,Sugar,3
1881,13-11-2025,7,Eggs,4
1882,03-06-2025,9,Tea,2
1883,27-04-2025,3,Milk,5
1884,29-03-2025,5,Salt,1
1885,28-04-2025,9,Tea,2
1886,26-04-2025,9,Tea,2
1887,16-03-2025,4,Sugar,1
1888,02-05-2025,7,Eggs,3
1889,03-08-2025,6,Cooking Oil,1
1890,28-01-2025,7,Eggs,3
1891,26-01-2025,9,Tea,1
1892,29-01-2025,6,Cooking Oil,3
1893,13-06-2025,1,Rice,3
1894,27-07-2025,1,Rice,4
1895,05-08-2025,8,Bread,3
1896,16-04-2025,6,Cooking Oil,3
1897,05-03-2025,5,Salt,2
1898,16-11-2025,4,Sugar,3
1899,07-01-2025,9,Tea,2
1900,29-07-2025,1,Rice,1
1901,26-11-2025,9,Tea,2
1902,02-11-2025,9,Tea,2
1903,10-06-2025,4,Sugar,1
1904,07-07-2025,5,Salt,2
1905,12-05-2025,4,Sugar,3
1906,06-08-2025,6,Cooking Oil,1
1907,27-06-2025,7,Eggs,1
1908,08-01-2025,3,Milk,5
1909,19-10-2025,8,Bread,2
1910,03-05-2025,4,Sugar,3
1911,26-05-2025,9,Tea,1
1912,16-02-2025,3,Milk,3
1913,17-01-2025,4,Sugar,3
1914,08-02-2025,10,Coffee,1
1915,30-01-2025,4,Sugar,2
1916,22-07-2025,6,Cooking Oil,2
1917,18-01-2025,4,Sugar,2
1918,12-09-2025,5,Salt,3
1919,12-12-2025,1,Rice,7
1920,25-08-2025,10,Coffee,2
1921,13-02-2025,6,Cooking Oil,2
1922,11-04-2025,3,Milk,2
1923,30-01-2025,5,Salt,1
1924,02-02-2025,10,Coffee,2
1925,12-01-2025,5,Salt,2
1926,03-09-2025,7,Eggs,5
1927,29-01-2025,7,Eggs,1
1928,28-09-2025,5,Salt,2
1929,21-06-2025,4,Sugar,2
1930,16-09-2025,2,Wheat Flour,7
1931,24-08-2025,2,Wheat Flour,6
1932,05-07-2025,5,Salt,1
1933,11-01-2025,10,Coffee,3
1934,15-07-2025,2,Wheat Flour,1
1935,03-04-2025,2,Wheat Flour,8
1936,21-06-2025,6,Cooking Oil,3
1937,25-01-2025,6,Cooking Oil,3
1938,26-03-2025,9,Tea,3
1939,12-08-2025,7,Eggs,4
1940,29-04-2025,3,Milk,1
1941,30-05-2025,9,Tea,1
1942,16-07-2025,7,Eggs,2
1943,26-11-2025,5,Salt,3
1944,28-09-2025,7,Eggs,5
1945,05-12-2025,3,Milk,2
1946,06-01-2025,3,Milk,4
1947,18-03-2025,6,Cooking Oil,1
1948,08-03-2025,3,Milk,2
1949,24-06-2025,4,Sugar,3
1950,14-02-2025,5,Salt,3
1951,09-01-2025,3,Milk,4
1952,23-11-2025,5,Salt,3
1953,12-04-2025,7,Eggs,2
1954,05-10-2025,9,Tea,1
1955,01-01-2025,5,Salt,2
1956,02-11-2025,8,Bread,4
1957,07-07-2025,9,Tea,2
1958,06-10-2025,9,Tea,3
1959,25-01-2025,6,Cooking Oil,2
1960,11-11-2025,2,Wheat Flour,9
1961,25-02-2025,3,Milk,3
1962,20-08-2025,9,Tea,1
1963,29-10-2025,4,Sugar,1
1964,19-11-2025,2,Wheat Flour,8
1965,07-10-2025,6,Cooking Oil,3
1966,25-01-2025,5,Salt,2
1967,04-12-2025,2,Wheat Flour,2
1968,28-10-2025,10,Coffee,2
1969,21-04-2025,2,Wheat Flour,9
1970,22-07-2025,7,Eggs,3
1971,05-11-2025,3,Milk,2
1972,14-02-2025,6,Cooking Oil,1
1973,20-02-2025,1,Rice,7
1974,31-05-2025,6,Cooking Oil,2
1975,04-12-2025,3,Milk,4
1976,08-08-2025,7,Eggs,4
1977,28-01-2025,1,Rice,4
1978,06-02-2025,1,Rice,3
1979,07-05-2025,2,Wheat Flour,3
1980,21-03-2025,8,Bread,5
1981,06-11-2025,7,Eggs,4
1982,22-06-2025,3,Milk,4
1983,02-08-2025,7,Eggs,5
1984,20-08-2025,10,Coffee,1
1985,06-03-2025,9,Tea,2
1986,25-04-2025,7,Eggs,3
1987,18-12-2025,7,Eggs,5
1988,09-12-2025,2,Wheat Flour,1
1989,09-11-2025,5,Salt,3
1990,13-12-2025,7,Eggs,5
1991,29-03-2025,2,Wheat Flour,3
1992,19-06-2025,8,Bread,2
1993,13-12-2025,4,Sugar,2
1994,02-09-2025,9,Tea,1
1995,14-10-2025,9,Tea,1
1996,23-10-2025,10,Coffee,1
1997,09-12-2025,1,Rice,4
1998,03-09-2025,5,Salt,1
1999,28-01-2025,1,Rice,9
2000,25-01-2025,2,Wheat Flour,2
2001,14-05-2025,9,Tea,3
2002,07-02-2025,9,Tea,2
2003,17-06-2025,2,Wheat Flour,3
2004,21-12-2025,7,Eggs,1
2005,19-01-2025,8,Bread,2
2006,10-12-2025,1,Rice,3
2007,02-06-2025,1,Rice,1
2008,11-12-2025,2,Wheat Flour,2
2009,30-07-2025,3,Milk,1
2010,25-11-2025,6,Cooking Oil,1
2011,02-12-2025,10,Coffee,3
2012,03-02-2025,2,Wheat Flour,9
2013,21-01-2025,6,Cooking Oil,2
2014,18-12-2025,6,Cooking Oil,1
2015,14-10-2025,7,Eggs,2
2016,30-01-2025,10,Coffee,1
2017,01-10-2025,4,Sugar,1
2018,15-01-2025,9,Tea,3
2019,09-01-2025,8,Bread,5
2020,03-06-2025,9,Tea,1
2021,04-11-2025,3,Milk,5
2022,18-09-2025,7,Eggs,4
2023,21-04-2025,2,Wheat Flour,2
2024,19-04-2025,4,Sugar,2
2025,08-01-2025,9,Tea,3
2026,27-04-2025,9,Tea,3
2027,25-10-2025,3,Milk,5
2028,21-05-2025,4,Sugar,1
2029,14-03-2025,10,Coffee,3
2030,03-09-2025,2,Wheat Flour,8
2031,13-04-2025,7,Eggs,5
2032,06-06-2025,7,Eggs,2
2033,16-07-2025,3,Milk,1
2034,03-10-2025,2,Wheat Flour,7
2035,10-05-2025,1,Rice,9
2036,25-12-2025,10,Coffee,2
2037,11-03-2025,7,Eggs,3
2038,09-04-2025,10,Coffee,2
2039,06-12-2025,6,Cooking Oil,1
2040,02-08-2025,3,Milk,3
2041,14-11-2025,3,Milk,1
2042,15-01-2025,4,Sugar,1
2043,04-02-2025,7,Eggs,1
2044,24-12-2025,3,Milk,4
2045,30-01-2025,7,Eggs,3
2046,24-05-2025,1,Rice,6
2047,28-06-2025,8,Bread,2
2048,24-03-2025,4,Sugar,2
2049,10-07-2025,1,Rice,7
2050,03-02-2025,10,Coffee,1
2051,03-08-2025,6,Cooking Oil,2
2052,03-12-2025,9,Tea,2
2053,27-11-2025,8,Bread,2
2054,11-10-2025,3,Milk,3
2055,08-07-2025,6,Cooking Oil,2
2056,31-03-2025,3,Milk,5
2057,03-07-2025,6,Cooking Oil,3
2058,28-06-2025,8,Bread,4
2059,28-02-2025,6,Cooking Oil,3
2060,19-04-2025,9,Tea,1
2061,08-11-2025,8,Bread,4
2062,03-09-2025,3,Milk,5
2063,07-01-2025,8,Bread,3
2064,07-08-2025,1,Rice,6
2065,21-06-2025,7,Eggs,1
2066,27-06-2025,10,Coffee,3
2067,14-06-2025,4,Sugar,1
2068,15-08-2025,1,Rice,5
2069,24-06-2025,3,Milk,3
2070,27-09-2025,4,Sugar,3
2071,24-01-2025,1,Rice,4
2072,04-12-2025,7,Eggs,2
2073,25-07-2025,6,Cooking Oil,2
2074,27-01-2025,6,Cooking Oil,3
2075,19-10-2025,2,Wheat Flour,7
2076,20-03-2025,8,Bread,3
2077,20-12-2025,9,Tea,1
2078,29-08-2025,4,Sugar,1
2079,03-02-2025,1,Rice,9
2080,23-03-2025,2,Wheat Flour,6
2081,11-07-2025,7,Eggs,5
2082,07-02-2025,9,Tea,2
2083,13-12-2025,8,Bread,2
2084,23-12-2025,1,Rice,9
2085,04-04-2025,8,Bread,5
2086,26-03-2025,4,Sugar,1
2087,22-01-2025,5,Salt,3
2088,29-09-2025,5,Salt,2
2089,08-05-2025,10,Coffee,1
2090,02-12-2025,1,Rice,7
2091,12-05-2025,2,Wheat Flour,5
2092,16-12-2025,7,Eggs,1
2093,21-11-2025,7,Eggs,5
2094,16-01-2025,4,Sugar,3
2095,14-06-2025,9,Tea,1
2096,04-07-2025,5,Salt,2
2097,29-12-2025,9,Tea,2
2098,05-10-2025,6,Cooking Oil,2
2099,06-06-2025,7,Eggs,3
2100,18-01-2025,1,Rice,7
2101,07-04-2025,1,Rice,1
2102,12-05-2025,8,Bread,4
2103,10-10-2025,2,Wheat Flour,1
2104,15-04-2025,10,Coffee,3
2105,07-07-2025,4,Sugar,2
2106,28-03-2025,2,Wheat Flour,2
2107,25-02-2025,10,Coffee,1
2108,18-01-2025,8,Bread,5
2109,17-08-2025,1,Rice,7
2110,20-03-2025,10,Coffee,2
2111,01-07-2025,7,Eggs,3
2112,20-12-2025,10,Coffee,2
2113,19-11-2025,4,Sugar,3
2114,26-05-2025,8,Bread,2
2115,23-10-2025,7,Eggs,2
2116,09-03-2025,1,Rice,1
2117,29-12-2025,4,Sugar,1
2118,30-11-2025,5,Salt,1
2119,03-07-2025,10,Coffee,3
2120,08-05-2025,6,Cooking Oil,3
2121,24-11-2025,6,Cooking Oil,1
2122,29-08-2025,6,Cooking Oil,1
2123,24-03-2025,8,Bread,1
2124,12-11-2025,7,Eggs,3
2125,31-07-2025,6,Cooking Oil,2
2126,11-02-2025,3,Milk,2
2127,31-01-2025,1,Rice,2
2128,02-05-2025,7,Eggs,1
2129,26-07-2025,6,Cooking Oil,2
2130,05-10-2025,8,Bread,3
2131,26-02-2025,8,Bread,4
2132,18-10-2025,2,Wheat Flour,2
2133,04-11-2025,1,Rice,5
2134,17-11-2025,6,Cooking Oil,3
2135,07-08-2025,1,Rice,5
2136,16-01-2025,5,Salt,3
2137,17-06-2025,6,Cooking Oil,2
2138,10-04-2025,1,Rice,1
2139,06-07-2025,9,Tea,3
2140,30-06-2025,7,Eggs,4
2141,29-10-2025,2,Wheat Flour,4
2142,06-04-2025,7,Eggs,3
2143,10-01-2025,2,Wheat Flour,2
2144,20-05-2025,1,Rice,6
2145,15-10-2025,6,Cooking Oil,1
2146,09-05-2025,4,Sugar,2
2147,27-02-2025,5,Salt,2
2148,14-02-2025,3,Milk,1
2149,23-01-2025,7,Eggs,2
2150,01-12-2025,7,Eggs,4
2151,07-04-2025,10,Coffee,3
2152,19-04-2025,4,Sugar,3
2153,10-03-2025,9,Tea,1
2154,24-02-2025,2,Wheat Flour,1
2155,21-10-2025,7,Eggs,5
2156,04-02-2025,10,Coffee,3
2157,09-12-2025,3,Milk,5
2158,07-04-2025,2,Wheat Flour,9
2159,31-05-2025,9,Tea,3
2160,10-11-2025,3,Milk,2
2161,15-04-2025,7,Eggs,1
2162,12-08-2025,4,Sugar,2
2163,10-01-2025,7,Eggs,2
2164,07-06-2025,2,Wheat Flour,4
2165,06-05-2025,5,Salt,1
2166,15-03-2025,1,Rice,3
2167,03-11-2025,10,Coffee,1
2168,16-11-2025,1,Rice,2
2169,10-05-2025,10,Coffee,3
2170,24-04-2025,4,Sugar,3
2171,03-08-2025,9,Tea,2
2172,22-07-2025,10,Coffee,2
2173,11-04-2025,9,Tea,3
2174,15-06-2025,5,Salt,1
2175,30-04-2025,8,Bread,1
2176,04-08-2025,1,Rice,5
2177,10-05-2025,9,Tea,1
2178,17-05-2025,8,Bread,4
2179,30-09-2025,1,Rice,5
2180,04-04-2025,2,Wheat Flour,8
2181,22-07-2025,10,Coffee,1
2182,02-07-2025,5,Salt,1
2183,15-03-2025,8,Bread,5
2184,01-10-2025,1,Rice,4
2185,14-02-2025,5,Salt,2
2186,14-03-2025,1,Rice,1
2187,04-12-2025,4,Sugar,3
2188,16-02-2025,4,Sugar,3
2189,24-07-2025,9,Tea,3
2190,04-09-2025,5,Salt,3
2191,26-01-2025,10,Coffee,1
2192,03-06-2025,10,Coffee,2
2193,04-12-2025,1,Rice,5
2194,25-10-2025,3,Milk,3
2195,17-03-2025,1,Rice,1
2196,15-11-2025,8,Bread,3
2197,24-02-2025,1,Rice,3
2198,04-11-2025,8,Bread,4
2199,28-04-2025,5,Salt,3
2200,08-07-2025,4,Sugar,2
2201,18-02-2025,1,Rice,9
2202,28-04-2025,10,Coffee,2
2203,06-06-2025,8,Bread,4
2204,28-05-2025,6,Cooking Oil,3
2205,30-11-2025,9,Tea,3
2206,31-03-2025,10,Coffee,2
2207,10-06-2025,7,Eggs,2
2208,28-10-2025,9,Tea,3
2209,09-03-2025,3,Milk,5
2210,02-01-2025,10,Coffee,2
2211,20-05-2025,1,Rice,1
2212,08-04-2025,8,Bread,4
2213,29-05-2025,10,Coffee,2
2214,28-03-2025,10,Coffee,3
2215,03-12-2025,7,Eggs,4
2216,25-03-2025,2,Wheat Flour,4
2217,02-07-2025,3,Milk,4
2218,18-11-2025,8,Bread,4
2219,11-06-2025,3,Milk,4
2220,11-07-2025,6,Cooking Oil,2
2221,12-01-2025,2,Wheat Flour,4
2222,10-08-2025,6,Cooking Oil,1
2223,12-03-2025,3,Milk,3
2224,25-03-2025,6,Cooking Oil,3
2225,17-04-2025,5,Salt,1
2226,10-03-2025,7,Eggs,3
2227,10-03-2025,3,Milk,5
2228,09-01-2025,5,Salt,3
2229,03-04-2025,3,Milk,1
2230,24-11-2025,10,Coffee,1
2231,24-09-2025,9,Tea,2
2232,16-04-2025,8,Bread,5
2233,29-04-2025,3,Milk,2
2234,30-12-2025,6,Cooking Oil,3
2235,18-06-2025,2,Wheat Flour,1
2236,11-08-2025,1,Rice,3
2237,25-09-2025,1,Rice,7
2238,20-12-2025,4,Sugar,2
2239,02-08-2025,5,Salt,1
2240,04-12-2025,4,Sugar,1
2241,10-05-2025,3,Milk,4
2242,26-11-2025,1,Rice,2
2243,05-05-2025,6,Cooking Oil,3
2244,20-05-2025,9,Tea,1
2245,08-01-2025,2,Wheat Flour,5
